,production,p_per_m2,p_max,panel_area,facade_area,total_panel_area,exploitation_ratio,air_temp_mean,air_temp_max,clearsky_ghi_mean,clearsky_gti_mean,cloud_opacity_mean,ghi_mean,ghi_max,gti_mean,gti_max,precipitable_water_mean,precipitable_water_min,precipitable_water_max,precipitation_rate_mean,precipitation_rate_min,precipitation_rate_max,relative_humidity_mean,relative_humidity_min,relative_humidity_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,wind_direction_100m_mean,wind_direction_100m_min,wind_direction_100m_max,wind_speed_100m_mean,wind_speed_100m_min,wind_speed_100m_max
7664,2.6,143.0,210,1.72,243.0,111.8,0.46,7.4375,10,237.10416666666663,293.25,58.13333333333333,50.375,176,48.645833333333336,170,20.789583333333333,19.5,21.9,0.3020833333333333,0.0,0.8,77.99583333333334,64.5,82.7,1012.73125,1011.3,1014.3,217.0,201,232,7.375,6.1,8.6
7665,23.2,143.0,210,1.72,243.0,111.8,0.46,11.5625,14,241.6875,297.8333333333333,45.94166666666666,156.1875,748,169.16666666666666,948,18.43125,15.5,20.7,0.0583333333333333,0.0,0.4,74.03333333333333,59.7,84.8,1007.2791666666668,1003.6,1011.2,226.7708333333333,210,264,6.245833333333334,3.8,8.6
7666,4.3,143.0,210,1.72,243.0,111.8,0.46,11.020833333333334,13,237.6458333333333,289.8958333333333,60.489583333333336,63.625,293,61.458333333333336,283,19.17708333333333,12.9,24.4,0.41875,0.0,3.4,77.07291666666667,70.7,82.8,998.8875,994.5,1003.7,226.41666666666663,204,271,11.93125,8.7,15.4
7667,4.5,143.0,210,1.72,243.0,111.8,0.46,8.854166666666666,12,241.66666666666663,294.2708333333333,73.53125,55.5625,233,53.54166666666666,226,20.997916666666665,13.3,25.7,1.3,0.0,4.7,80.52708333333334,64.6,99.1,999.5458333333332,993.9,1004.7,243.0833333333333,184,345,7.56875,2.0,15.1
7668,32.8,143.0,210,1.72,243.0,111.8,0.46,4.9375,9,260.375,317.1875,35.45,178.375,764,192.41666666666663,960,8.954166666666667,6.7,15.4,0.15625,0.0,2.1,76.0,53.1,98.8,1014.0354166666666,1003.3,1019.7,280.1458333333333,256,331,4.772916666666666,3.5,6.4
7669,29.4,143.0,210,1.72,243.0,111.8,0.46,5.958333333333333,11,258.0416666666667,311.7708333333333,19.96875,189.72916666666663,758,212.0208333333333,938,9.59375,8.9,10.2,0.0291666666666666,0.0,0.2,70.61458333333333,44.2,93.1,1021.4583333333334,1020.0,1023.0,200.72916666666663,81,274,3.04375,0.4,4.6
7670,46.2,143.0,210,1.72,243.0,111.8,0.46,9.895833333333334,18,260.5,313.3125,25.38958333333333,259.7291666666667,796,312.8958333333333,994,11.41875,9.9,14.6,0.0,0.0,0.0,58.5375,30.5,84.8,1016.40625,1013.3,1020.7,116.5,84,149,2.8854166666666665,1.8,5.2
7671,39.8,143.0,210,1.72,243.0,111.8,0.46,14.9375,23,254.85416666666663,304.7916666666667,32.94166666666667,229.35416666666663,773,270.8541666666667,956,16.904166666666665,14.3,21.8,0.0041666666666666,0.0,0.1,57.96875,36.0,77.6,1012.5291666666668,1011.0,1013.8,157.25,25,356,2.225,0.2,4.3
7672,43.2,143.0,210,1.72,243.0,111.8,0.46,16.75,23,240.5625,282.7083333333333,23.225,238.54166666666663,762,280.625,935,20.360416666666666,18.8,24.7,0.0083333333333333,0.0,0.1,58.90833333333333,33.0,85.0,1015.75,1013.3,1017.8,304.625,104,356,3.1,0.8,5.5
7673,31.4,143.0,210,1.72,243.0,111.8,0.46,15.8125,21,233.10416666666663,270.75,30.579166666666666,192.5208333333333,726,211.6875,878,24.55,22.4,26.5,0.0458333333333333,0.0,0.3,70.02499999999999,48.4,88.2,1020.3583333333332,1017.7,1023.0,149.33333333333334,1,358,3.81875,2.2,5.6
7674,41.3,143.0,210,1.72,243.0,111.8,0.46,15.1875,20,261.0,307.375,15.516666666666666,245.47916666666663,794,286.8333333333333,977,16.708333333333332,12.4,22.9,0.0,0.0,0.0,64.00833333333334,42.2,89.6,1024.4333333333334,1023.0,1026.6,25.27083333333333,10,42,4.197916666666667,1.7,7.5
7675,47.0,143.0,210,1.72,243.0,111.8,0.46,11.145833333333334,15,273.9583333333333,322.3958333333333,5.8187500000000005,273.7916666666667,818,322.1875,1007,9.6125,7.5,12.0,0.0,0.0,0.0,58.14166666666667,40.6,81.9,1027.8416666666667,1026.4,1029.1,53.208333333333336,37,67,6.654166666666666,5.9,7.5
7676,48.9,143.0,210,1.72,243.0,111.8,0.46,10.5,17,281.9583333333333,330.5625,0.9333333333333336,281.9583333333333,837,330.5625,1029,7.2375,5.9,8.7,0.0,0.0,0.0,44.39166666666667,26.1,64.2,1024.5583333333334,1020.7,1028.9,68.5625,53,101,5.622916666666666,4.4,6.7
7677,48.3,143.0,210,1.72,243.0,111.8,0.46,10.854166666666666,18,282.25,329.4583333333333,0.6354166666666666,282.25,835,329.4583333333333,1023,8.939583333333333,7.5,10.8,0.0,0.0,0.0,50.2125,29.0,73.3,1017.2375,1014.9,1020.6,58.5625,29,97,3.55625,1.8,5.6
7678,45.2,143.0,210,1.72,243.0,111.8,0.46,12.041666666666666,19,279.125,324.0625,8.216666666666667,278.25,827,323.7916666666667,1009,11.59375,9.8,13.8,0.0,0.0,0.0,52.87083333333334,31.9,82.8,1012.5875,1010.8,1014.7,89.91666666666667,5,358,2.85,0.1,6.8
7679,48.0,143.0,210,1.72,243.0,111.8,0.46,10.979166666666666,16,280.3125,323.7083333333333,10.889583333333334,274.8125,830,318.7708333333333,1007,9.295833333333333,8.4,12.7,0.0,0.0,0.0,46.71875,30.8,63.5,1012.3270833333332,1011.0,1013.6,55.770833333333336,40,74,5.78125,4.7,6.9
7680,46.1,143.0,210,1.72,243.0,111.8,0.46,11.291666666666666,17,273.0,313.625,0.6604166666666667,272.875,812,313.7291666666667,979,14.016666666666666,8.8,16.3,0.0,0.0,0.0,57.22708333333333,41.2,79.6,1008.2083333333334,1005.2,1011.5,48.458333333333336,36,66,5.625,3.8,7.5
7681,47.0,143.0,210,1.72,243.0,111.8,0.46,12.25,18,275.5833333333333,315.3541666666667,11.839583333333332,271.8125,820,312.5416666666667,986,13.645833333333334,11.3,17.3,0.0,0.0,0.0,63.88333333333333,46.3,84.5,1002.2354166666668,1000.8,1004.9,45.083333333333336,30,79,5.0875,3.4,6.5
7682,22.0,143.0,210,1.72,243.0,111.8,0.46,11.8125,15,270.0833333333333,306.75,35.59166666666667,148.22916666666666,508,143.9375,507,20.070833333333333,17.4,22.3,0.0479166666666666,0.0,0.5,72.54375,60.8,87.0,1000.61875,996.7,1002.5,68.08333333333333,51,88,4.73125,3.0,8.3
7683,4.2,143.0,210,1.72,243.0,111.8,0.46,10.104166666666666,11,273.5,311.0416666666667,65.20625,58.645833333333336,189,56.60416666666666,183,21.991666666666664,18.9,23.6,0.6625,0.1,1.4,89.08541666666667,77.1,95.1,1001.7395833333334,996.9,1007.3,194.875,31,250,4.40625,0.7,7.4
7684,19.1,143.0,210,1.72,243.0,111.8,0.46,11.020833333333334,15,266.6666666666667,300.4791666666667,56.16875,133.27083333333334,775,138.54166666666666,913,18.59375,16.2,21.3,0.4979166666666666,0.0,2.3,86.11458333333333,61.2,98.0,1010.2333333333332,1007.2,1013.3,212.7083333333333,146,352,2.685416666666667,0.5,6.8
7685,26.7,143.0,210,1.72,243.0,111.8,0.46,9.854166666666666,13,281.8125,317.3958333333333,40.475,162.45833333333334,636,166.1875,726,14.916666666666666,12.5,18.1,0.0958333333333333,0.0,0.3,83.75,64.2,96.0,1016.40625,1013.1,1020.9,256.4791666666667,2,359,3.1520833333333336,0.3,4.9
7686,25.3,143.0,210,1.72,243.0,111.8,0.46,11.0625,16,282.625,317.3958333333333,30.575,174.8125,567,175.0,634,14.389583333333334,11.2,15.9,0.0,0.0,0.0,73.54166666666667,54.0,92.2,1022.9104166666666,1021.0,1024.6,66.625,0,358,4.322916666666667,1.7,6.2
7687,44.9,143.0,210,1.72,243.0,111.8,0.46,13.333333333333334,20,300.6458333333333,337.0,4.3625,300.3125,868,337.25,1032,9.872916666666669,8.9,11.0,0.0,0.0,0.0,59.8375,34.6,88.7,1026.3333333333333,1024.7,1027.5,57.1875,40,71,4.702083333333333,3.5,5.6
7688,30.5,143.0,210,1.72,243.0,111.8,0.46,13.666666666666666,19,289.3958333333333,322.9166666666667,46.54166666666666,193.22916666666663,706,200.8958333333333,787,12.285416666666668,8.6,19.1,0.0,0.0,0.0,59.68125,38.4,83.5,1025.0916666666667,1023.1,1027.2,66.3125,0,359,3.2104166666666667,2.0,5.2
7689,29.1,143.0,210,1.72,243.0,111.8,0.46,11.291666666666666,14,274.875,304.0833333333333,30.83541666666667,184.3333333333333,633,182.7708333333333,676,16.927083333333332,13.8,19.3,0.1958333333333333,0.0,1.4,79.27083333333333,70.0,91.0,1023.2604166666666,1022.4,1024.4,122.72916666666669,1,360,4.010416666666667,1.6,5.7
7690,25.9,143.0,210,1.72,243.0,111.8,0.46,10.663157894736845,16,288.4421052631579,318.82105263157894,27.36,177.76842105263157,733,181.68421052631567,835,14.838947368421053,13.3,15.9,0.0084210526315789,0.0,0.1,77.71894736842106,57.1,94.0,1021.1547368421052,1019.1,1022.7,82.05263157894737,2,359,2.251578947368421,0.8,4.0
7691,40.8,143.0,210,1.72,243.0,111.8,0.46,12.673469387755102,19,283.6938775510204,312.7959183673469,8.06326530612245,274.9387755102041,834,305.57142857142856,973,15.310204081632651,13.8,16.8,0.0,0.0,0.0,73.39591836734694,47.3,94.6,1016.695918367347,1014.9,1019.0,46.87755102040816,13,118,3.004081632653061,1.6,4.5
7692,40.7,143.0,210,1.72,243.0,111.8,0.46,13.791666666666666,20,293.75,323.2291666666667,13.46875,274.3541666666667,842,302.9375,983,18.28333333333333,13.3,23.4,0.3083333333333333,0.0,1.7,73.49374999999999,45.6,92.7,1015.5270833333334,1014.7,1016.9,62.72916666666666,2,359,1.7229166666666669,0.6,2.7
7693,28.9,143.0,210,1.72,243.0,111.8,0.46,13.8125,19,285.7083333333333,312.7083333333333,38.81666666666667,193.0833333333333,819,203.7708333333333,949,21.08125,19.1,22.8,0.0854166666666666,0.0,0.4,79.16041666666666,55.2,96.5,1017.1854166666668,1016.1,1019.0,212.79166666666663,11,335,1.6395833333333334,0.2,4.1
7694,6.2,143.0,210,1.72,243.0,111.8,0.46,12.291666666666666,15,276.2083333333333,300.5,63.41875,80.375,301,77.60416666666667,291,23.33125,21.1,25.2,0.3395833333333333,0.0,1.1,84.59791666666666,70.5,94.2,1021.4479166666666,1019.0,1023.6,235.7708333333333,0,360,2.9604166666666667,2.0,4.2
7695,38.3,143.0,210,1.72,243.0,111.8,0.46,14.291666666666666,19,293.9583333333333,319.8958333333333,35.325,222.3125,822,235.2083333333333,949,22.31875,16.7,26.0,0.0416666666666666,0.0,0.4,72.78541666666666,51.1,91.1,1023.7,1022.8,1024.5,64.83333333333333,2,358,4.497916666666667,1.2,6.0
7696,40.8,143.0,210,1.72,243.0,111.8,0.46,14.958333333333334,21,309.0625,335.7916666666667,5.0125,308.0,871,335.0416666666667,1013,17.002083333333335,15.9,18.2,0.0,0.0,0.0,65.01875,38.7,91.3,1022.2458333333334,1020.7,1023.5,23.83333333333333,6,38,3.858333333333333,1.5,6.1
7697,41.6,143.0,210,1.72,243.0,111.8,0.46,15.854166666666666,21,296.6666666666667,321.625,3.8625,296.1458333333333,854,321.9166666666667,985,18.504166666666663,16.9,19.8,0.0,0.0,0.0,67.04583333333333,43.0,88.0,1022.8270833333332,1022.0,1024.2,31.70833333333333,6,50,4.964583333333334,3.3,6.4
7698,39.9,143.0,210,1.72,243.0,111.8,0.46,17.458333333333332,24,305.2916666666667,329.8958333333333,2.372916666666667,304.5416666666667,863,330.2083333333333,998,20.20833333333333,19.3,21.9,0.0,0.0,0.0,67.31041666666667,43.5,90.9,1023.89375,1022.4,1025.3,48.833333333333336,26,91,3.216666666666667,1.1,5.1
7699,32.8,143.0,210,1.72,243.0,111.8,0.46,19.08333333333333,25,306.7916666666667,330.0,23.027083333333334,248.7708333333333,824,263.1666666666667,943,23.05,19.1,27.5,0.0166666666666666,0.0,0.1,64.31875000000001,42.1,86.5,1020.5729166666666,1018.2,1023.0,198.97916666666663,105,247,3.345833333333333,1.1,6.6
7700,37.5,143.0,210,1.72,243.0,111.8,0.46,21.625,28,315.0,337.5833333333333,17.04375,311.0416666666667,862,332.8958333333333,992,22.697916666666668,19.5,29.4,0.0,0.0,0.0,54.74791666666667,31.7,82.6,1015.7625,1013.7,1018.2,206.41666666666663,192,236,6.510416666666667,5.4,7.6
7701,22.4,143.0,210,1.72,243.0,111.8,0.46,19.8125,24,304.5,326.5,51.93541666666667,181.5625,750,188.22916666666663,841,28.73333333333333,21.2,34.9,0.11875,0.0,1.0,62.57083333333333,46.1,84.4,1019.3979166666668,1016.0,1021.0,258.5208333333333,217,307,3.733333333333333,1.6,6.4
7702,33.9,143.0,210,1.72,243.0,111.8,0.46,17.333333333333332,21,315.8541666666667,337.8333333333333,35.74166666666667,226.25,734,230.7708333333333,811,20.7875,12.4,33.6,0.05625,0.0,0.3,69.86666666666666,49.2,89.6,1021.7479166666668,1020.3,1022.9,288.8541666666667,219,348,3.00625,2.1,3.6
7703,38.8,143.0,210,1.72,243.0,111.8,0.46,16.875,23,328.6875,349.1458333333333,8.31875,328.5625,904,349.2083333333333,1038,13.314583333333331,12.1,16.4,0.0,0.0,0.0,58.895833333333336,35.4,88.8,1021.4520833333332,1019.7,1023.1,229.9375,4,359,1.5041666666666669,0.3,3.3
7704,38.7,143.0,210,1.72,243.0,111.8,0.46,19.95833333333333,28,322.375,341.6041666666667,12.570833333333333,319.4166666666667,884,341.3333333333333,1013,20.285416666666663,16.7,29.9,0.0,0.0,0.0,58.520833333333336,35.8,81.1,1017.2395833333334,1014.7,1019.8,78.5,42,193,2.435416666666667,1.1,7.0
7705,22.7,143.0,210,1.72,243.0,111.8,0.46,19.25,23,308.9375,325.4583333333333,30.977083333333336,187.91666666666663,622,183.97916666666663,667,26.70833333333333,20.5,33.7,0.325,0.0,2.1,70.28125,50.8,83.7,1019.15625,1016.3,1022.1,219.5833333333333,5,351,3.94375,0.3,7.8
7706,38.2,143.0,210,1.72,243.0,111.8,0.46,19.64583333333333,26,315.9166666666667,333.1666666666667,5.683333333333334,307.0,868,327.625,988,26.34166666666667,22.2,29.4,0.0,0.0,0.0,65.52083333333333,43.2,91.2,1021.36875,1019.7,1022.9,95.6875,39,346,2.208333333333333,0.3,4.7
7707,36.4,143.0,210,1.72,243.0,111.8,0.46,22.291666666666668,29,322.3958333333333,338.7708333333333,7.05625,321.8125,880,339.1875,1003,26.141666666666666,22.6,28.3,0.0,0.0,0.0,56.78958333333333,36.2,81.2,1021.2958333333332,1019.6,1022.9,102.04166666666669,55,135,3.0083333333333333,1.2,6.3
7708,33.2,143.0,210,1.72,243.0,111.8,0.46,23.229166666666668,30,307.5208333333333,321.25,24.089583333333334,259.3958333333333,813,269.1041666666667,910,30.5625,22.1,38.5,0.0083333333333333,0.0,0.1,59.06458333333333,38.2,77.9,1020.8333333333334,1019.8,1022.2,188.5625,129,243,4.083333333333333,1.4,6.4
7709,27.5,143.0,210,1.72,243.0,111.8,0.46,23.4375,30,312.9375,329.9375,29.058333333333334,250.79166666666663,876,264.7083333333333,993,32.47083333333333,22.0,36.7,0.0375,0.0,0.7,62.78541666666666,40.3,82.5,1019.8708333333334,1016.6,1023.0,224.2083333333333,178,295,5.941666666666666,2.9,8.2
7710,38.3,143.0,210,1.72,243.0,111.8,0.46,17.375,22,332.2083333333333,346.7291666666667,3.25625,325.2916666666667,898,342.3541666666667,1018,17.849999999999998,15.2,21.7,0.0,0.0,0.0,63.239583333333336,44.4,82.5,1022.7791666666668,1020.0,1025.1,281.7708333333333,0,360,3.3229166666666665,1.5,5.9
7711,28.1,143.0,210,1.72,243.0,111.8,0.46,17.458333333333332,24,324.75,339.75,30.589583333333334,242.60416666666663,877,250.3125,988,19.741666666666667,14.9,28.6,0.0083333333333333,0.0,0.1,62.73333333333333,40.7,91.2,1014.6083333333332,1008.8,1019.6,71.54166666666667,7,351,2.6,0.2,7.4
7712,20.5,143.0,210,1.72,243.0,111.8,0.46,18.5625,23,300.8958333333333,314.0833333333333,53.84166666666667,146.79166666666666,806,151.97916666666666,895,33.625,26.3,42.1,0.4125,0.0,3.4,75.03125,64.6,85.9,1005.5333333333332,1002.5,1009.0,193.9375,130,238,5.03125,2.2,8.5
7713,27.7,143.0,210,1.72,243.0,111.8,0.46,16.1875,19,336.7708333333333,349.9583333333333,38.50625,227.41666666666663,791,231.75,869,20.825,14.5,30.4,0.1666666666666666,0.0,1.3,70.075,50.0,89.0,1009.9208333333332,1005.9,1014.7,259.7916666666667,198,315,4.889583333333333,1.0,8.7
7714,27.1,143.0,210,1.72,243.0,111.8,0.46,16.208333333333332,21,336.9583333333333,348.4375,33.270833333333336,271.8541666666667,794,273.9583333333333,874,18.572916666666668,16.8,20.3,0.0,0.0,0.0,65.14166666666667,44.8,90.2,1018.2833333333332,1014.7,1022.3,276.4375,240,304,2.6875,0.6,4.8
7715,17.9,143.0,210,1.72,243.0,111.8,0.46,16.25,20,331.75,341.75,43.427083333333336,158.58333333333334,543,148.60416666666666,540,23.370833333333334,19.1,27.2,0.0041666666666666,0.0,0.1,67.0625,54.1,81.8,1024.4520833333331,1022.5,1026.0,255.66666666666663,222,299,3.775,2.2,4.7
7716,20.0,143.0,210,1.72,243.0,111.8,0.46,15.291666666666666,18,330.3958333333333,341.125,33.59375,159.29166666666666,547,149.625,542,24.541666666666668,18.7,30.8,0.0125,0.0,0.1,74.41458333333334,62.2,85.2,1023.48125,1022.4,1024.8,264.125,226,299,4.879166666666666,3.6,6.5
7717,30.9,143.0,210,1.72,243.0,111.8,0.46,14.125,18,343.3333333333333,352.4791666666667,17.047916666666666,288.875,781,287.625,851,14.70625,12.4,19.8,0.0,0.0,0.0,58.47083333333333,41.5,85.3,1020.0916666666668,1015.7,1022.7,254.25,1,359,3.7,2.3,5.1
7718,33.2,143.0,210,1.72,243.0,111.8,0.46,12.354166666666666,16,338.6041666666667,348.1875,25.797916666666666,270.5416666666667,834,276.1041666666667,916,12.085416666666667,9.8,14.2,0.025,0.0,0.1,59.114583333333336,43.0,74.4,1013.2791666666668,1011.6,1015.5,99.54166666666669,1,359,4.2125,1.0,6.9
7719,36.5,143.0,210,1.72,243.0,111.8,0.46,13.0,19,349.3125,357.6666666666667,3.975,349.3125,933,357.6666666666667,1045,10.914583333333333,10.1,11.6,0.0041666666666666,0.0,0.1,58.06875,34.2,90.2,1012.08125,1011.1,1013.4,38.6875,19,75,3.5354166666666664,1.7,6.1
7720,29.5,143.0,210,1.72,243.0,111.8,0.46,15.645833333333334,23,339.25,348.0416666666667,23.26875,268.625,897,274.2916666666667,1002,17.1375,11.8,22.4,0.0541666666666666,0.0,1.3,56.86041666666667,30.6,83.5,1012.8145833333332,1011.5,1015.4,203.0625,59,294,1.95,0.5,4.0
7721,28.5,143.0,210,1.72,243.0,111.8,0.46,17.0,22,346.375,354.0,22.56875,259.3541666666667,765,253.625,826,16.868750000000002,10.8,21.7,0.0,0.0,0.0,60.63958333333333,41.0,83.4,1015.9395833333332,1014.8,1018.5,247.29166666666663,1,355,4.302083333333333,1.9,6.4
7722,27.1,143.0,210,1.72,243.0,111.8,0.46,18.229166666666668,24,339.8125,346.2708333333333,26.485416666666666,267.4166666666667,873,264.3125,966,22.785416666666663,19.0,26.9,0.0,0.0,0.0,55.18958333333333,40.7,73.1,1018.8541666666666,1017.3,1020.2,48.79166666666666,15,65,3.68125,2.1,5.7
7723,18.0,143.0,210,1.72,243.0,111.8,0.46,18.166666666666668,22,329.5625,336.5208333333333,43.93541666666667,159.97916666666666,615,155.0625,651,31.88125,23.8,38.6,0.125,0.0,0.9,76.06458333333333,58.2,93.9,1016.6604166666666,1015.4,1017.6,133.9375,39,328,1.5833333333333333,0.4,3.4
7724,25.7,143.0,210,1.72,243.0,111.8,0.46,20.604166666666668,27,328.8333333333333,334.625,45.4,222.04166666666663,869,226.7083333333333,963,33.985416666666666,26.5,40.0,0.0791666666666666,0.0,0.9,74.96041666666666,47.7,95.3,1017.6208333333334,1016.2,1019.0,130.58333333333334,19,357,2.566666666666667,0.3,5.6
7725,23.3,143.0,210,1.72,243.0,111.8,0.46,19.375,23,313.7291666666667,321.7291666666667,46.05,183.9583333333333,769,182.375,832,36.61666666666667,24.1,46.2,0.3083333333333333,0.0,2.6,81.61666666666666,64.5,96.7,1016.05625,1014.1,1019.3,184.375,62,276,3.204166666666667,0.9,5.1
7726,21.2,143.0,210,1.72,243.0,111.8,0.46,18.95833333333333,23,334.3125,339.75,41.07291666666666,189.04166666666663,613,184.4583333333333,634,29.010416666666668,24.0,35.4,0.1479166666666666,0.0,1.2,71.27708333333334,50.2,91.4,1018.0895833333334,1016.9,1019.5,238.1875,201,299,3.84375,1.1,5.8
7727,4.8,143.0,210,1.72,243.0,111.8,0.46,17.395833333333332,21,340.1458333333333,344.6666666666667,36.87083333333333,177.97916666666666,622,171.64583333333334,635,24.92083333333333,22.0,28.6,0.1687499999999999,0.0,2.4,79.22291666666666,63.3,93.0,1016.4416666666666,1015.3,1017.9,231.3333333333333,187,284,3.75,1.3,5.9
7728,21.38201,110.2,150,1.08,74.7,74.7,1.0,8.76595744680851,13,366.4468085106383,373.06382978723406,5.76595744680851,363.3191489361702,981,372.531914893617,1080,10.040425531914892,7.4,12.5,0.0638297872340425,0.0,0.4,68.07659574468084,43.4,91.6,850.168085106383,849.1,851.1,255.3617021276596,212,310,1.574468085106383,0.8,2.7
7729,10.873335,110.2,150,1.08,74.7,74.7,1.0,8.395833333333334,11,355.2291666666667,359.6041666666667,38.2625,149.8125,616,145.02083333333334,630,13.535416666666668,11.0,15.8,0.225,0.0,0.8,83.76458333333333,68.8,93.1,852.6520833333334,850.6,855.8,215.35416666666663,191,241,1.7,0.7,3.0
7730,14.333245,110.2,150,1.08,74.7,74.7,1.0,10.041666666666666,14,355.6041666666667,359.375,26.7375,216.7083333333333,711,208.3333333333333,744,15.929166666666667,13.3,16.7,0.0791666666666666,0.0,0.6,73.36458333333333,58.8,91.9,856.7104166666667,855.7,857.9,216.6458333333333,0,340,1.325,0.2,2.3
7731,13.78323,110.2,150,1.08,74.7,74.7,1.0,11.3125,16,353.9166666666667,356.75,30.74375,199.97916666666663,694,196.22916666666663,718,15.075,13.1,17.0,0.1958333333333333,0.0,1.5,75.37916666666666,57.9,91.0,857.5520833333334,856.8,858.2,218.9375,192,280,1.6708333333333334,0.2,3.1
7732,10.010815,110.2,150,1.08,74.7,74.7,1.0,9.875,14,350.8125,353.1666666666667,43.333333333333336,171.33333333333334,617,162.8125,627,16.389583333333334,12.8,19.1,0.3791666666666666,0.0,2.0,82.93333333333334,68.0,97.3,854.8874999999999,853.5,856.9,205.97916666666663,1,356,1.48125,0.3,3.1
7733,18.6862,110.2,150,1.08,74.7,74.7,1.0,9.083333333333334,13,359.5416666666667,360.875,28.05208333333333,249.8958333333333,774,242.79166666666663,815,15.80625,12.2,19.9,0.1625,0.0,0.7,77.22083333333333,57.1,95.8,852.44375,851.4,854.2,162.0625,1,360,1.6916666666666669,0.4,2.9
7734,13.33996,110.2,150,1.08,74.7,74.7,1.0,9.583333333333334,13,358.7083333333333,358.9583333333333,46.9625,158.39583333333334,448,153.1875,434,16.966666666666665,15.2,19.1,0.3458333333333334,0.0,2.7,83.55624999999999,67.6,95.8,852.5187500000001,851.8,853.6,118.5,0,359,1.0770833333333334,0.3,1.9
7735,9.820045,110.2,150,1.08,74.7,74.7,1.0,9.1875,13,351.9583333333333,352.3541666666667,47.239583333333336,149.60416666666666,417,141.6875,403,18.7375,16.8,21.2,0.525,0.0,1.9,87.19791666666667,69.0,99.3,853.5645833333333,853.1,854.5,81.14583333333333,10,354,1.30625,0.4,2.2
7736,14.574205,110.2,150,1.08,74.7,74.7,1.0,9.333333333333334,14,354.3541666666667,353.3541666666667,45.65416666666667,175.41666666666666,596,171.04166666666666,604,17.247916666666665,15.5,20.0,0.3333333333333333,0.0,1.3,81.7875,59.3,98.3,854.1020833333333,853.4,854.6,151.9375,1,359,1.4104166666666669,0.3,2.3
7737,18.54258,110.2,150,1.08,74.7,74.7,1.0,10.354166666666666,15,359.625,359.1041666666667,16.597916666666666,299.9583333333333,786,290.5208333333333,835,14.822916666666666,11.1,16.7,0.175,0.0,1.9,75.98541666666667,54.9,93.5,853.9666666666667,853.2,854.6,156.70833333333334,0,359,1.4666666666666668,0.1,2.8
7738,18.435455,110.2,150,1.08,74.7,74.7,1.0,11.166666666666666,15,362.7083333333333,361.8125,17.660416666666666,291.5208333333333,802,285.0416666666667,848,14.179166666666667,9.2,17.1,0.0583333333333333,0.0,0.3,63.895833333333336,44.8,89.3,853.50625,852.7,854.9,165.64583333333334,0,359,1.26875,0.3,2.5
7739,18.916705,110.2,150,1.08,74.7,74.7,1.0,13.0,18,365.0,362.7708333333333,10.791666666666666,357.5,967,359.4166666666667,1055,13.641666666666666,12.4,16.2,0.0,0.0,0.0,58.052083333333336,37.8,90.6,855.2395833333334,854.7,856.3,285.2916666666667,2,359,1.91875,0.9,3.0
7740,19.796865,110.2,150,1.08,74.7,74.7,1.0,14.5,19,371.2291666666667,367.7708333333333,11.983333333333334,368.5416666666667,983,368.5208333333333,1073,11.46875,7.9,16.0,0.0,0.0,0.0,54.30416666666667,37.7,75.2,856.4187499999999,855.9,856.9,289.5208333333333,1,359,2.620833333333333,1.3,3.6
7741,19.571055,110.2,150,1.08,74.7,74.7,1.0,14.666666666666666,21,370.2708333333333,366.7291666666667,3.977083333333333,369.8541666666667,979,367.2708333333333,1068,10.55625,7.3,14.3,0.0,0.0,0.0,54.13541666666666,34.8,77.2,855.00625,853.6,856.6,272.0,1,358,1.4291666666666665,1.0,1.9
7742,20.318545,110.2,150,1.08,74.7,74.7,1.0,14.291666666666666,19,363.4583333333333,360.5416666666667,9.027083333333334,359.5416666666667,963,360.7916666666667,1048,14.091666666666669,12.3,16.2,0.075,0.0,0.2,67.93124999999999,46.4,89.6,854.6791666666667,854.0,855.4,267.7916666666667,213,314,1.25625,0.4,2.1
7743,16.31295,110.2,150,1.08,74.7,74.7,1.0,13.375,17,346.625,345.875,23.316666666666663,273.0208333333333,824,265.0416666666667,871,15.7625,12.8,18.5,0.125,0.0,0.7,76.47500000000001,58.3,93.0,853.5916666666667,853.0,854.4,237.1458333333333,186,336,1.3479166666666669,0.2,2.5
7744,21.34667,110.2,150,1.08,74.7,74.7,1.0,14.125,19,349.8333333333333,349.75,19.2375,288.4166666666667,813,290.8333333333333,859,18.133333333333333,14.7,19.8,0.2583333333333333,0.0,3.0,81.45208333333333,62.8,93.5,854.2645833333332,853.8,855.0,209.0833333333333,99,262,1.55,0.4,2.9
7745,15.91822,110.2,150,1.08,74.7,74.7,1.0,14.708333333333334,19,346.375,345.0208333333333,27.008333333333336,268.625,722,259.4375,741,16.70625,13.5,19.5,0.0041666666666666,0.0,0.1,74.54791666666667,56.0,94.0,854.7270833333333,854.0,856.0,214.3333333333333,162,235,1.9291666666666665,0.2,3.2
7746,19.445725,110.2,150,1.08,74.7,74.7,1.0,15.5625,20,350.9583333333333,350.5,25.941666666666663,319.5208333333333,928,327.4166666666667,1002,16.28125,12.2,20.0,0.025,0.0,0.4,69.93541666666667,50.3,92.7,854.3583333333332,853.3,855.4,207.8333333333333,4,351,1.725,0.2,3.7
