production,latitude,longitude,vmp,imp,voc,isc,p_per_m2,p_max,panel_area,facade_area,total_panel_area,exploitation_ratio,air_temp_mean,air_temp_std,air_temp_min,air_temp_q1,air_temp_q2,air_temp_q3,air_temp_max,albedo_mean,albedo_std,albedo_min,albedo_q1,albedo_q2,albedo_q3,albedo_max,azimuth_mean,azimuth_std,azimuth_min,azimuth_q1,azimuth_q2,azimuth_q3,azimuth_max,clearsky_dhi_mean,clearsky_dhi_std,clearsky_dhi_min,clearsky_dhi_q1,clearsky_dhi_q2,clearsky_dhi_q3,clearsky_dhi_max,clearsky_dni_mean,clearsky_dni_std,clearsky_dni_min,clearsky_dni_q1,clearsky_dni_q2,clearsky_dni_q3,clearsky_dni_max,clearsky_ghi_mean,clearsky_ghi_std,clearsky_ghi_min,clearsky_ghi_q1,clearsky_ghi_q2,clearsky_ghi_q3,clearsky_ghi_max,clearsky_gti_mean,clearsky_gti_std,clearsky_gti_min,clearsky_gti_q1,clearsky_gti_q2,clearsky_gti_q3,clearsky_gti_max,cloud_opacity_mean,cloud_opacity_std,cloud_opacity_min,cloud_opacity_q1,cloud_opacity_q2,cloud_opacity_q3,cloud_opacity_max,dewpoint_temp_mean,dewpoint_temp_std,dewpoint_temp_min,dewpoint_temp_q1,dewpoint_temp_q2,dewpoint_temp_q3,dewpoint_temp_max,dhi_mean,dhi_std,dhi_min,dhi_q1,dhi_q2,dhi_q3,dhi_max,dni_mean,dni_std,dni_min,dni_q1,dni_q2,dni_q3,dni_max,ghi_mean,ghi_std,ghi_min,ghi_q1,ghi_q2,ghi_q3,ghi_max,gti_mean,gti_std,gti_min,gti_q1,gti_q2,gti_q3,gti_max,precipitable_water_mean,precipitable_water_std,precipitable_water_min,precipitable_water_q1,precipitable_water_q2,precipitable_water_q3,precipitable_water_max,precipitation_rate_mean,precipitation_rate_std,precipitation_rate_min,precipitation_rate_q1,precipitation_rate_q2,precipitation_rate_q3,precipitation_rate_max,relative_humidity_mean,relative_humidity_std,relative_humidity_min,relative_humidity_q1,relative_humidity_q2,relative_humidity_q3,relative_humidity_max,surface_pressure_mean,surface_pressure_std,surface_pressure_min,surface_pressure_q1,surface_pressure_q2,surface_pressure_q3,surface_pressure_max,wind_direction_100m_mean,wind_direction_100m_std,wind_direction_100m_min,wind_direction_100m_q1,wind_direction_100m_q2,wind_direction_100m_q3,wind_direction_100m_max,wind_direction_10m_mean,wind_direction_10m_std,wind_direction_10m_min,wind_direction_10m_q1,wind_direction_10m_q2,wind_direction_10m_q3,wind_direction_10m_max,wind_speed_100m_mean,wind_speed_100m_std,wind_speed_100m_min,wind_speed_100m_q1,wind_speed_100m_q2,wind_speed_100m_q3,wind_speed_100m_max,wind_speed_10m_mean,wind_speed_10m_std,wind_speed_10m_min,wind_speed_10m_q1,wind_speed_10m_q2,wind_speed_10m_q3,wind_speed_10m_max,building_id,day,month,year
32.5,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,23.75,4.60573185904768,17,20.0,23.0,28.25,30,0.1697916666666666,0.001443375672974,0.16,0.17,0.17,0.17,0.17,0.4375,90.67123362116,-171,-72.25,0.5,73.25,173,45.29166666666666,37.41256947350622,0,0.0,56.5,80.5,91,489.2916666666667,403.35592003458976,0,0.0,644.5,881.0,929,356.7708333333333,361.2431396438087,0,0.0,250.5,708.5,928,357.2083333333333,397.67900871385103,0,0.0,158.0,736.0,1026,0.6166666666666667,2.937239501049381,0.0,0.0,0.0,0.0,15.7,10.895833333333334,0.8068742772519042,9.5,10.1,11.15,11.425,12.2,46.020833333333336,37.44413687781871,0,0.0,61.0,80.5,91,480.1041666666667,407.6793817206627,0,0.0,644.5,881.0,929,356.2083333333333,361.6516460913283,0,0.0,250.5,708.5,928,357.9791666666667,397.05149939744456,0,0.0,158.0,736.0,1026,16.756249999999998,1.558491667156341,13.8,15.5,17.45,18.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47916666666666,12.408044033512644,28.7,34.65,48.15,57.6,65.4,1022.0354166666666,1.0348171969994917,1020.6,1021.075,1021.95,1023.1,1023.3,44.8125,7.875780947430858,34,39.0,43.0,48.0,66,38.375,7.069939359937363,27,32.75,40.0,42.25,51,5.060416666666667,0.5576316115361442,4.2,4.5,5.0,5.6,5.9,2.8229166666666665,0.584640126927826,1.8,2.3,2.8,3.4,3.7,9,28,6,2019
32.3,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,25.229166666666668,5.853675271519354,16,19.0,25.0,31.0,33,0.17,0.0,0.17,0.17,0.17,0.17,0.17,0.4583333333333333,90.70807942933676,-171,-72.25,0.5,73.25,173,44.75,37.11826986063343,0,0.0,56.0,80.5,91,493.6875,406.3289285028792,0,0.0,650.0,888.5,935,358.5416666666667,363.2091571587528,0,0.0,251.0,713.5,933,358.9791666666667,399.9791212414444,0,0.0,158.0,741.0,1032,0.75625,3.295122523793085,0.0,0.0,0.0,0.0,16.4,12.808333333333332,1.110268001637889,11.4,12.0,12.4,13.375,15.3,45.72916666666666,37.26657254266904,0,0.0,62.0,80.5,91,482.1458333333333,411.1382740730927,0,0.0,650.0,888.5,935,357.75,363.75158111815466,0,0.0,251.0,713.5,933,359.875,399.2633442793194,0,0.0,158.0,741.0,1032,15.2375,0.830950493955118,12.9,14.575,15.3,15.9,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1875,16.062797310767778,26.9,34.525,49.0,64.4,75.0,1018.2770833333334,1.7244474395095974,1016.0,1016.4,1018.4,1019.9,1021.0,68.95833333333333,26.650582472045347,39,50.25,61.0,82.5,135,58.708333333333336,27.13163995273457,30,37.0,57.0,72.75,139,3.8875,0.5575878902192452,2.5,3.55,4.1,4.3,4.6,2.2416666666666667,0.7136461168827616,1.2,1.6,2.1500000000000004,3.025,3.3,9,29,6,2019
32.8,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,28.25,6.36980910900055,18,22.0,28.0,35.0,36,0.1602083333333333,0.001443375672974,0.16,0.16,0.16,0.16,0.17,0.5,90.75780254834432,-171,-72.25,0.5,73.25,173,59.375,51.56636913271977,0,0.0,66.5,111.25,129,438.0416666666667,371.8622461904999,0,0.0,558.5,805.5,863,341.9791666666667,348.8030895812398,0,0.0,233.5,685.75,897,343.9791666666667,382.2926076379321,0,0.0,155.5,710.5,990,0.9083333333333332,4.04016185336905,0.0,0.0,0.0,0.0,22.4,17.045833333333334,2.443224093617122,14.0,15.25,16.4,18.925,21.9,60.29166666666666,51.32041953251071,0,0.0,68.5,111.25,129,425.8958333333333,377.54662891296766,0,0.0,553.0,805.5,863,341.1875,349.3854578231582,0,0.0,233.0,685.75,897,344.9375,381.5110163351858,0,0.0,155.5,710.5,990,26.80208333333333,9.5302985951153,12.7,17.475,27.6,36.05,40.5,0.0083333333333333,0.0403881873046917,0.0,0.0,0.0,0.0,0.2,53.98125,16.666499156959638,30.7,35.85,55.85,69.775,77.6,1016.0,0.5473339639426715,1015.0,1015.7,1016.0,1016.4,1016.9,216.8333333333333,39.251688313510726,143,192.75,206.5,236.25,328,213.5,36.07851957145813,159,184.0,203.5,230.25,323,3.4104166666666664,0.5124989188710269,2.5,3.05,3.4,3.8,4.4,1.9604166666666665,0.7021970334306926,0.9,1.4,1.85,2.5,3.3,9,30,6,2019
34.8,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,25.957894736842107,2.2498973474156942,22,24.0,25.0,28.0,30,0.16,0.0,0.16,0.16,0.16,0.16,0.16,0.5578947368421052,90.7788657320955,-171,-73.5,4.0,74.5,173,86.50526315789473,75.18783198355607,0,0.0,99.0,163.0,189,355.6421052631579,314.9434571268469,0,0.0,421.0,676.5,750,325.3263157894737,331.6953691523793,0,0.0,238.0,660.0,855,330.10526315789474,360.5570003535077,0,0.0,179.0,685.5,938,19.01368421052632,19.69873422073653,0.0,0.0,15.6,31.0,76.6,14.506315789473684,3.117207237744376,9.7,12.15,14.0,17.4,19.5,115.66315789473684,117.45679246558964,0,0.0,119.0,186.5,480,209.09473684210528,288.8631080369566,0,0.0,0.0,523.5,750,270.0842105263158,306.8211989942931,0,0.0,137.0,576.0,855,277.09473684210525,328.20067400724975,0,0.0,123.0,577.0,938,37.02947368421053,4.049819373019904,31.0,32.45,38.0,40.4,42.5,0.0084210526315789,0.0347120614721473,0.0,0.0,0.0,0.0,0.2,51.2778947368421,14.466337881126975,34.3,39.3,45.7,66.5,75.7,1017.8505263157896,0.8291079138512747,1016.0,1017.2,1017.7,1018.3,1019.9,298.5052631578947,43.19522079656564,194,283.0,313.0,329.0,349,295.65263157894736,44.57381361317872,189,274.5,314.0,329.0,341,3.745263157894737,1.366060372256474,1.0,3.05,3.5,4.35,6.6,2.265263157894737,0.7600067778326876,0.8,1.55,2.5,2.9,3.5,9,1,7,2019
34.5,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,22.714285714285715,3.505947327993771,18,20.0,22.0,26.0,28,0.16,0.0,0.16,0.16,0.16,0.16,0.16,0.5306122448979592,89.87795012330524,-171,-71.0,-3.0,72.0,173,57.51020408163265,49.85358665172262,0,0.0,69.0,108.0,117,433.3673469387755,380.8316389756738,0,0.0,540.0,821.0,888,339.7142857142857,355.2040493387803,0,0.0,206.0,685.0,916,342.8775510204082,389.2353953935983,0,0.0,118.0,708.0,1012,4.787755102040816,9.5313218883204,0.0,0.0,0.0,3.2,32.3,9.320408163265306,2.383011014787519,5.8,6.6,10.3,11.3,12.6,62.0,54.03239768879408,0,0.0,77.0,112.0,176,410.9387755102041,381.0668362288556,0,0.0,495.0,795.0,888,336.3061224489796,354.3520615198977,0,0.0,206.0,671.0,916,341.6326530612245,386.68633358089,0,0.0,118.0,692.0,1012,21.867346938775512,4.707236793628773,16.3,18.3,19.7,25.9,30.3,0.0163265306122449,0.0553283335172488,0.0,0.0,0.0,0.0,0.2,45.02857142857143,14.351553342176356,25.8,32.7,42.9,56.4,72.5,1020.2571428571428,0.8268917704270594,1018.8,1019.7,1020.4,1020.9,1021.5,58.53061224489796,89.21908942803296,1,31.0,37.0,42.0,359,90.48979591836736,121.78603546948293,5,31.0,37.0,42.0,358,4.979591836734694,0.8251211001616502,3.6,4.4,4.8,5.7,6.5,3.0408163265306123,0.5678608864806219,1.9,2.6,3.1,3.5,3.9,9,2,7,2019
36.3,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,21.729166666666668,4.035689628817092,15,18.0,21.5,26.0,27,0.1697916666666666,0.001443375672974,0.16,0.17,0.17,0.17,0.17,0.6666666666666666,90.8024119403466,-171,-72.25,0.5,73.25,173,52.25,44.21345708304251,0,0.0,62.5,96.25,107,466.8333333333333,389.6931871894144,0,0.0,605.0,853.25,902,350.6875,357.0607646152957,0,0.0,241.0,702.75,918,352.7083333333333,393.0229249083901,0,0.0,154.5,730.75,1016,4.341666666666667,10.224768287096913,0.0,0.0,0.0,1.8,41.1,7.879166666666666,1.2105842326732843,5.3,6.95,8.3,8.725,9.5,59.958333333333336,50.10795084204354,0,0.0,76.0,102.0,148,409.8125,403.14020876803136,0,0.0,340.5,853.25,902,343.75,359.0153496392539,0,0.0,204.5,702.75,918,353.2083333333333,390.524467772607,0,0.0,150.5,730.75,1016,18.7125,1.757249422226363,15.7,17.0,19.4,20.225,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.927083333333336,12.779750265320976,27.7,31.075,40.1,52.725,66.7,1020.9083333333332,0.6555275067125441,1019.9,1020.475,1020.8,1021.5,1022.0,43.8125,5.318199383329952,37,40.0,42.0,50.0,54,39.208333333333336,7.428978147232412,26,34.75,38.5,47.0,50,5.6312500000000005,0.6614478799363869,4.7,5.1,5.5,6.125,6.9,3.533333333333333,0.4173540429456993,2.7,3.2,3.6,3.9,4.2,9,3,7,2019
34.2,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,21.75,4.549959083285745,15,18.0,21.0,26.25,28,0.1602083333333333,0.001443375672974,0.16,0.16,0.16,0.16,0.17,0.7708333333333334,90.97094218867385,-171,-72.25,0.5,73.25,174,48.708333333333336,41.04795241133375,0,0.0,59.0,89.0,99,479.3958333333333,398.4774608315759,0,0.0,626.0,873.0,917,353.8541666666667,360.1238551472248,0,0.0,244.0,708.5,925,355.8541666666667,396.9130881650762,0,0.0,155.0,738.25,1025,1.05625,4.278939332183927,0.0,0.0,0.0,0.0,20.8,6.997916666666666,1.0761415677125683,4.4,6.475,7.4,7.4,8.8,50.10416666666666,41.35329855547728,0,0.0,67.0,89.0,99,464.125,405.5997725984506,0,0.0,626.0,873.0,917,352.7291666666667,360.859773530498,0,0.0,244.0,708.5,925,357.0,396.0189658041592,0,0.0,155.0,738.25,1025,16.84375,1.9727835664360152,14.6,14.975,16.35,17.875,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,12.645308607829,22.5,27.825,41.75,52.75,58.9,1021.1104166666668,1.4394501880828166,1019.0,1019.6,1021.65,1022.2,1023.1,44.41666666666666,6.09091871396605,34,40.0,45.0,49.0,58,58.833333333333336,76.79437405516646,27,34.0,38.0,47.25,358,4.229166666666667,1.0856821237170973,1.2,3.6,4.25,4.675,6.1,2.6791666666666667,0.7199167603577318,0.5,2.575,2.85,3.1,3.6,9,4,7,2019
33.5,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,23.33333333333333,6.130958528832951,14,17.75,24.0,29.0,31,0.16,0.0,0.16,0.16,0.16,0.16,0.16,0.8333333333333334,90.98242367864088,-170,-72.25,0.5,73.5,174,46.16666666666666,38.75912155281773,0,0.0,56.0,85.25,93,477.125,394.6633698887128,0,0.0,631.0,857.5,910,348.5208333333333,354.45324930054784,0,0.0,242.0,694.5,911,350.5833333333333,391.2484019861776,0,0.0,153.5,724.5,1010,4.8187500000000005,10.726555955178458,0.0,0.0,0.0,0.9,37.9,7.635416666666667,1.6684161916777491,4.4,6.45,7.75,9.1,10.1,53.458333333333336,51.71277398194572,0,0.0,61.0,87.0,247,447.1666666666667,390.29232543156695,0,0.0,539.5,857.5,910,343.0208333333333,352.71219595267587,0,0.0,242.0,694.5,911,346.7083333333333,388.7784994456428,0,0.0,153.5,724.5,1010,19.68125,2.3497085604706247,16.1,17.675,18.95,21.725,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.08958333333333,19.648455513806027,18.9,23.7,35.75,60.35,75.4,1017.5916666666668,1.738161578725885,1014.9,1015.7,1018.25,1019.2,1019.5,205.8958333333333,133.50643296052806,0,25.5,269.0,308.0,357,238.16666666666663,121.93568819971284,0,212.75,278.0,325.75,358,1.3395833333333331,0.731870115012375,0.1,0.6749999999999999,1.4,1.75,2.9,0.7604166666666666,0.4180703307081713,0.1,0.5,0.8,1.1,1.6,9,5,7,2019
32.1,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,23.9375,5.041978039737134,15,19.75,24.0,29.0,31,0.16,0.0,0.16,0.16,0.16,0.16,0.16,0.8541666666666666,91.0192847424954,-170,-72.25,0.5,73.5,174,73.8125,64.88931861418153,0,0.0,82.0,132.25,164,389.7083333333333,341.9446240058832,0,0.0,450.0,734.75,817,330.0833333333333,340.2128766205649,0,0.0,216.0,665.75,874,334.875,372.096625805946,0,0.0,148.0,692.25,965,14.491666666666667,16.14003655949527,0.0,0.0,10.85,22.625,53.8,10.872916666666669,2.1708650676271817,7.6,9.35,10.2,11.775,15.0,138.72916666666666,147.4577097085204,0,0.0,107.5,261.0,466,177.91666666666666,249.7447917232866,0,0.0,20.0,272.0,781,255.8333333333333,274.003442541919,0,0.0,183.0,442.5,868,255.0208333333333,290.01456233308045,0,0.0,145.0,433.25,957,27.4125,5.251651209432315,18.3,22.95,29.45,31.45,34.5,0.0416666666666666,0.1268829806559644,0.0,0.0,0.0,0.0,0.6,46.239583333333336,13.716533579578927,26.7,33.075,44.150000000000006,59.175,70.0,1012.5958333333332,1.5638139865077414,1010.3,1011.0,1012.4,1013.7,1015.5,236.3958333333333,31.424167135213697,196,212.75,227.0,255.25,315,228.7708333333333,22.651137384747265,189,211.5,225.5,250.25,270,3.29375,2.05461662314046,0.7,1.375,2.9,5.425000000000001,6.6,2.052083333333333,1.3845637738911238,0.5,0.8,1.7000000000000002,2.9,4.8,9,6,7,2019
24.0,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,21.125,2.4111884595016706,18,19.0,20.5,23.25,25,0.16,0.0,0.16,0.16,0.16,0.16,0.16,0.8541666666666666,91.05410820258123,-170,-72.5,0.5,74.25,174,62.22916666666666,53.18624025518508,0,0.0,73.5,119.0,125,414.3125,361.0932075258085,0,0.0,486.5,781.25,857,333.4166666666667,344.46207420756184,0,0.0,217.5,671.5,889,338.5833333333333,378.56429979333,0,0.0,145.5,699.75,985,34.21458333333333,23.28762788668379,0.0,16.85,30.55,45.525,79.8,12.795833333333334,1.5815368681280313,11.0,11.2,12.85,14.225,15.1,133.10416666666666,138.99827636821016,0,0.0,98.5,245.0,432,94.45833333333331,191.3003607267493,0,0.0,0.0,75.75,844,199.9375,235.09051278630463,0,0.0,107.5,365.0,855,199.60416666666663,245.08858490422315,0,0.0,100.0,353.0,940,31.008333333333336,2.642841260665882,27.8,28.4,30.2,33.075,35.4,0.0375,0.0815410091316802,0.0,0.0,0.0,0.0,0.3,60.41875,12.938079311729233,42.5,48.15,59.75,74.875,80.0,1013.5145833333332,1.3566212070031711,1011.6,1012.35,1013.6,1013.825,1016.3,315.6666666666667,84.0545246882485,3,325.5,338.0,357.0,359,317.1458333333333,72.54492066426425,8,326.0,338.5,354.0,360,2.5625,1.612534017454146,0.3,1.175,2.25,4.325,4.8,1.8291666666666664,1.1240046818508784,0.3,0.7,1.55,2.9,3.6,9,7,7,2019
29.4,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,18.6875,2.362438786778738,15,16.0,18.5,21.0,23,0.1697916666666666,0.001443375672974,0.16,0.17,0.17,0.17,0.17,0.9375,91.11493939443228,-170,-72.5,1.0,74.25,174,57.91666666666666,50.10832237893428,0,0.0,66.0,110.25,125,439.9166666666667,372.5540847974839,0,0.0,557.0,814.25,870,339.9166666666667,348.74961043726177,0,0.0,228.0,685.0,897,344.0208333333333,384.2120142540615,0,0.0,148.5,715.5,995,35.02291666666667,27.13718685606512,0.0,1.075,42.55,56.975,79.5,8.029166666666667,1.389161438978961,5.5,7.074999999999999,8.0,8.625,11.2,131.97916666666666,144.0932749893732,0,0.0,110.5,205.25,499,107.52083333333331,234.45645511261068,0,0.0,0.0,43.25,806,198.2083333333333,227.4999142701109,0,0.0,148.5,293.25,779,194.5625,235.18511552355892,0,0.0,130.5,281.5,840,23.4125,3.241461779519405,18.1,20.675,25.3,26.025,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.15208333333334,10.069904383398091,36.0,43.475,49.9,60.7,67.4,1017.6916666666666,0.9606809050971212,1016.0,1016.875,1017.75,1018.525,1019.3,20.58333333333333,10.68471434187063,1,11.75,23.5,29.0,36,18.541666666666668,9.310159934941204,2,10.75,20.0,25.25,34,3.877083333333333,1.1563404459545443,2.2,2.775,3.9,4.5,6.2,2.5229166666666667,0.4825638898647707,1.7,2.1,2.55,2.925,3.4,9,8,7,2019
35.8,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,17.291666666666668,3.6609400800209153,12,14.0,17.0,21.0,22,0.1602083333333333,0.001443375672974,0.16,0.16,0.16,0.16,0.17,0.9583333333333334,91.15732445293924,-170,-72.5,1.0,74.25,174,53.66666666666666,46.51393446367207,0,0.0,60.5,98.0,114,459.375,385.04780720033614,0,0.0,598.0,842.5,890,345.4166666666667,353.6480299365659,0,0.0,234.0,694.75,910,349.375,390.7120409408574,0,0.0,149.5,726.5,1011,2.04375,5.912982695873727,0.0,0.0,0.0,0.0,24.6,5.747916666666666,1.2404511161795952,3.4,4.8,5.65,6.85,7.8,55.833333333333336,47.415920359580696,0,0.0,70.5,98.0,133,440.2708333333333,391.5903058578493,0,0.0,563.5,842.5,890,343.6041666666667,354.09289198243204,0,0.0,230.0,694.75,910,350.125,389.2101453380199,0,0.0,149.5,726.5,1011,18.68125,1.3431712632993578,16.6,17.349999999999998,19.0,20.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.427083333333336,12.66363094688349,31.2,35.5,48.9,58.75,68.4,1019.2333333333332,0.609964537976335,1018.0,1018.875,1019.4,1019.7,1020.2,34.125,5.475768672359298,26,31.0,33.0,34.25,46,30.14583333333333,5.222657607221587,22,25.75,30.5,34.0,40,5.077083333333333,0.5116679372544113,4.2,4.7,5.05,5.5,5.9,3.1645833333333333,0.7670028942033478,2.1,2.375,3.3,3.55,4.4,9,9,7,2019
35.0,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,18.45833333333333,5.383024275870387,10,13.75,19.5,23.25,25,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.0208333333333333,91.2789714039733,-170,-72.5,1.0,74.25,174,47.875,40.30290892832806,0,0.0,59.0,87.5,94,471.0,397.3351123288272,0,0.0,603.5,864.25,921,348.0625,357.3773502598106,0,0.0,233.5,698.75,919,352.7916666666667,395.497745015135,0,0.0,149.0,731.5,1023,9.116666666666667,16.50984662136487,0.0,0.0,0.0,8.65,53.8,4.766666666666667,1.0209160119941796,2.5,4.275,4.9,5.5,6.5,49.145833333333336,40.291485602503386,0,0.0,66.0,87.5,94,452.3958333333333,407.83297267299366,0,0.0,603.5,864.25,921,346.8541666666667,358.2691838092914,0,0.0,233.5,698.75,919,354.1666666666667,394.3950570087153,0,0.0,149.0,731.5,1023,19.19375,3.252456109570252,15.8,16.875,18.25,20.25,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26458333333333,17.916775564570916,23.6,29.425,38.1,60.3,76.4,1019.1104166666668,1.2560050791558608,1017.3,1017.6,1019.55,1020.2,1020.7,64.66666666666667,42.050290728538485,32,40.75,50.0,61.25,173,63.04166666666666,49.271699327402224,24,34.75,41.0,60.5,182,2.704166666666667,0.9137154297289845,0.9,2.275,2.8,3.1,5.2,1.73125,0.466383209252156,0.6,1.475,1.7,2.2,2.4,9,10,7,2019
18.4,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,18.02083333333333,1.536638820688918,16,16.75,18.0,19.25,20,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.0625,91.33743988930232,-170,-72.5,1.0,74.25,174,61.16666666666666,55.235023322330896,0,0.0,64.5,112.25,154,423.1041666666667,360.4340905065596,0,0.0,537.5,774.5,841,331.1875,340.695200164155,0,0.0,220.0,664.75,877,336.2083333333333,375.52969445629697,0,0.0,144.5,695.5,974,48.84583333333333,26.774924425928525,0.0,32.325,47.0,77.825,91.1,10.758333333333333,2.4098056188347177,6.8,8.475,11.05,13.1,13.8,95.27083333333331,122.9102318306026,0,0.0,47.5,136.5,475,77.5,202.75852947926936,0,0.0,0.0,0.0,749,139.95833333333334,187.2241753726576,0,0.0,47.5,189.75,586,136.16666666666666,185.00941129981348,0,0.0,45.5,183.0,603,29.73125,1.5442627174239258,28.0,28.3,29.200000000000003,31.3,32.7,0.0375,0.1002656047174787,0.0,0.0,0.0,0.0,0.4,63.29791666666667,7.35424293754274,53.6,57.45,59.05,70.67500000000001,75.9,1015.7229166666666,0.5739892442218995,1014.9,1015.2,1015.7,1016.025,1017.2,185.29166666666663,21.7470549078058,156,173.75,178.5,187.25,241,180.875,21.87452127135733,152,168.75,175.0,186.25,239,2.9791666666666665,1.287081199530316,0.9,2.225,2.85,3.525,5.7,1.5645833333333332,0.4633318664194341,0.6,1.275,1.5,1.9,2.5,9,11,7,2019
26.1,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,19.479166666666668,3.0316738114927166,16,17.0,18.0,22.0,25,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.0625,91.37353922341396,-170,-73.25,1.0,74.25,174,72.70833333333333,66.5841199946428,0,0.0,77.0,126.5,198,385.8958333333333,340.4022801373326,0,0.0,454.0,716.5,820,324.0208333333333,336.2724003190152,0,0.0,207.0,655.25,870,330.7708333333333,369.3426731302997,0,0.0,141.0,685.75,966,36.02291666666667,25.69715804787737,0.0,16.825,37.75,50.35,88.2,13.6,1.5355364992163263,10.7,12.2,13.7,14.525,16.4,138.02083333333334,157.66642535554985,0,0.0,80.0,263.25,433,61.270833333333336,138.02940475860274,0,0.0,0.0,17.5,599,181.5208333333333,222.9127288046166,0,0.0,80.5,361.0,794,180.5625,227.9772204232583,0,0.0,78.0,348.75,868,30.78333333333333,2.598226345383318,23.5,29.175,31.8,32.725,34.3,0.2875,0.3528757240102309,0.0,0.0,0.2,0.4,1.2,70.3625,12.434759534500506,44.2,61.75,76.9,78.85,85.7,1013.8708333333334,1.0524456489394771,1012.0,1013.55,1013.9,1014.2,1016.5,229.1458333333333,47.14079842224275,185,192.75,200.5,290.0,308,222.35416666666663,49.477048013617846,173,183.75,191.0,282.25,307,4.883333333333334,1.3524341071506576,2.7,3.975,5.0,5.625,7.7,2.733333333333333,0.7611115425099292,1.9,2.1,2.6,3.0,4.5,9,12,7,2019
28.6,48.575923,7.770716,27.3,7.7,33.3,8.17,143.0,210,1.72,243.0,111.8,0.46,18.229166666666668,2.8970974714125948,14,16.0,18.0,21.0,22,0.16,0.0,0.16,0.16,0.16,0.16,0.16,1.125,91.49598875058298,-170,-73.25,1.0,74.25,175,55.41666666666666,46.97252856421838,0,0.0,70.5,100.5,112,430.5416666666667,377.4977502163951,0,0.0,505.5,823.25,882,334.8958333333333,347.67808781720333,0,0.0,214.5,678.0,894,342.625,384.3604040646825,0,0.0,143.0,711.5,997,24.875,20.67174554385253,0.0,0.0,24.25,40.975,58.9,11.91875,1.32338319662386,9.8,10.75,11.9,13.1,14.1,159.125,164.4253209521355,0,0.0,109.0,293.0,481,75.45833333333333,138.11157351065353,0,0.0,0.0,84.25,472,206.3125,219.48190021338112,0,0.0,116.0,367.25,637,202.91666666666663,221.92042213114425,0,0.0,107.5,355.25,669,24.12291666666667,1.1729648891615088,22.4,23.25,24.2,24.6,27.1,0.0166666666666666,0.0376621788577354,0.0,0.0,0.0,0.0,0.1,69.27708333333334,18.06711176370672,45.3,52.175,65.4,87.225,95.5,1018.175,0.7498936094752519,1016.6,1017.8,1018.35,1018.7,1019.3,305.0416666666667,27.46057780406906,267,282.0,299.0,331.25,357,297.9791666666667,29.67088234052456,249,270.75,298.5,322.75,349,2.98125,0.7393661028492939,1.8,2.375,2.95,3.4,4.5,1.78125,0.440336549239039,0.8,1.6,1.8,2.1,2.6,9,13,7,2019
